latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15
13.37321,7.995337,5.1394196,7.8616967,7.831915,8.082425,15.212763,12.863792,14.15167,0,13.825178,40.174458,6.1291413,22.085348,23.150517
28.564163,25.760466,10.196926,11.3949175,9.609544,0,22.369856,14.799564,14.166325,0,21.959791,25.223452,14.825367,22.864176,12.865775
26.344131,35.89974,19.712759,20.59398,1.6201062,16.048256,23.001698,18.86785,14.936228,0,13.779531,19.174074,13.762014,27.97872,18.381512
21.615427,28.14119,14.1244545,27.85294,6.2175612,19.4635,17.790298,6.1520596,21.13548,0,19.389746,32.217922,19.903025,28.197508,26.151987
33.698463,23.581648,12.730816,28.270123,7.9379454,7.92974,14.411464,3.3148131,18.6142,0,20.116743,25.530626,15.977093,32.70345,17.76675
33.42695,25.201069,8.990303,29.204063,17.692135,15.271255,20.819523,3.0774932,22.739748,0,13.405733,26.456005,11.690917,39.036423,10.890406
35.019234,31.648214,18.832478,36.81341,15.654067,20.620955,36.02294,15.504645,33.175365,0,21.236092,20.136301,8.040922,35.728172,13.067097
32.091843,24.934729,18.512674,27.497288,19.20823,19.432959,18.061377,22.823977,35.87414,0,6.0796905,24.256891,0,46.14968,9.547292
13.749016,15.060107,16.34243,12.723082,8.223061,7.937345,19.835697,18.78789,15.59373,0,13.896262,11.684079,7.4499764,1.876483,10.316678
14.692048,20.980429,16.034128,9.477117,15.129642,12.868973,6.4267855,13.594887,11.328858,0,10.582564,12.930704,6.8531585,8.26492,18.071709
15.238025,18.385647,12.093383,13.719807,20.014147,10.904641,12.975514,7.772125,9.040146,0,15.817651,12.251096,21.18315,11.291661,10.3709345
17.616335,15.482261,19.564438,6.2127056,7.122575,10.393707,19.216284,10.976471,9.821341,0,13.077034,15.45896,15.917425,20.455933,10.541902
17.08204,10.907853,13.144329,15.162167,4.7104173,20.026703,4.711275,24.876247,15.487412,0,8.060944,16.224995,14.937851,11.94812,6.142407
14.651034,15.244308,16.059877,25.375982,11.950231,8.758691,10.18917,13.753832,19.108261,0,14.854381,14.647178,13.469821,3.5529985,14.5468445
9.069458,13.018013,17.435144,8.099934,24.3767,7.2492113,8.628645,18.480997,13.394175,0,10.769785,20.500128,5.9087195,21.109793,16.671917
17.750711,24.170574,11.592891,10.6901,21.924026,12.080787,12.77539,14.945366,17.315002,0,3.5605469,17.608547,23.283964,14.078659,11.614737
17.095232,10.82028,8.605816,0.2906909,9.685125,11.95692,14.818444,28.703695,8.317504,0,14.667167,17.663664,13.866435,19.376856,12.570527
29.645525,23.789417,15.141747,25.65076,10.293969,17.795933,14.560556,21.61078,13.279534,0,12.59152,6.812327,15.099822,2.5790067,15.096568
10.483238,15.552562,14.887856,19.203125,11.830273,15.498541,10.868427,16.393923,6.6685886,0,18.529398,11.981126,12.408327,13.269975,21.620241
25.59514,18.205967,17.065142,15.260043,17.247416,10.348904,22.268673,17.619066,15.245431,0,13.559816,36.34479,10.3344555,12.06656,21.077765
21.358772,28.007847,14.564169,30.051107,18.982859,11.109186,22.958166,24.73671,8.812111,0,14.843537,13.059731,21.577692,15.887337,12.395165
23.046175,26.941517,15.999572,24.004387,14.180218,31.887524,18.735916,33.112537,16.478693,0,10.282282,24.463274,13.285561,17.36392,17.429876
17.569729,16.916853,18.269787,25.73021,16.916641,16.804657,26.88602,21.050198,20.523722,0,15.907612,29.507393,18.629866,10.760509,15.171895
23.669777,30.791895,29.346825,20.958622,25.041111,7.5970263,26.678545,15.482751,14.809383,0,20.056608,26.107698,12.289074,18.882391,29.382278
6.1955748,9.257355,10.235086,10.726957,12.99313,17.553959,0.09926251,8.200236,12.909096,0,14.919688,7.362282,18.003551,6.605483,16.01845
10.923543,3.9568608,8.190002,8.1940565,14.088115,10.745378,6.7116566,14.044845,10.706238,0,17.693073,0.2888769,14.627295,8.827886,12.062531
15.262326,10.846821,4.6943054,0,11.001462,8.808936,1.5361524,25.321165,11.302872,0,10.786443,2.4702845,2.0316927,6.922312,13.733826
13.189437,18.241707,14.157198,12.948479,6.890601,3.3074758,8.8700075,25.203009,20.312279,0,14.042545,9.368411,16.371449,2.1895182,17.61608
18.79466,27.776184,15.572322,14.863138,9.134678,8.739913,17.797031,23.234642,12.384914,0,18.023638,21.318577,9.259143,8.52572,24.057724
15.649799,13.585448,9.344004,1.839389,13.401427,13.444499,8.233309,7.845798,7.9162073,0,11.616052,17.531837,26.725164,14.619711,11.456818
13.379487,14.18696,10.280287,10.44911,1.2239127,9.708093,8.500092,15.632506,14.403428,0,15.720999,1.2793473,21.037182,13.121626,9.471302
20.872211,5.625413,13.604117,5.0111713,10.925712,9.130092,0,16.08308,15.142334,0,16.10727,5.058495,8.338646,13.032188,19.811117
25.723007,27.442074,15.685023,20.188017,28.306538,13.386567,31.604445,2.809658,22.709066,0,13.700993,16.183231,21.502207,33.059532,9.3973
24.174025,27.472727,21.824152,21.002474,16.142447,24.60539,13.4084425,32.152924,29.374393,0,3.3326035,8.565231,8.621848,42.514404,6.089532
10.394184,24.23401,5.8451424,32.50902,12.735958,21.152626,22.748337,12.222385,36.387203,0,6.805362,13.849372,4.791958,15.316461,15.521562
8.369821,17.578794,18.38137,10.635855,40.0493,6.0844564,23.22129,7.873096,28.498186,0,18.15383,13.760662,8.636559,25.938356,26.316961
29.14702,37.84811,13.911825,0,39.234215,12.719587,27.248598,0.6624994,21.470526,0,9.384184,10.776787,18.09874,22.911535,19.53091
35.79987,28.040527,21.0424,12.050209,9.678732,16.336115,33.411934,24.515156,13.050707,0,14.961843,7.6892,13.784554,36.600918,0.4491032
35.328426,31.655659,27.780865,32.303104,1.4140389,38.636642,8.22556,14.440669,25.778011,0,20.496656,23.510143,4.9560795,18.395788,15.308024
24.905645,5.369077,8.967875,31.436317,21.657553,21.94885,1.0274467,2.642464,22.304523,0,22.827944,19.914183,16.646374,22.604555,12.398284
10.629643,7.8147235,3.9646964,5.4636745,6.882249,7.2888527,7.9969416,6.8453007,5.3662024,0,7.856312,10.640995,14.735069,12.393434,14.058513
19.966452,6.1341543,7.9109287,12.60494,4.7872896,15.810647,12.131028,17.67701,13.753242,0,5.317176,8.107719,13.729584,11.542633,8.807514
8.520049,6.829693,4.235316,11.108084,5.8149204,7.411419,6.0442047,17.285471,12.390075,0,4.5717707,6.483622,4.529279,4.6176915,12.912629
9.061583,11.103727,4.5031857,5.149368,16.310453,5.6334777,4.326951,17.542929,13.205065,0,8.4601755,13.649892,4.057842,7.468662,16.643534
4.1137075,13.267644,0.002410941,0,16.562578,2.270985,11.4158535,20.535204,12.452076,0,5.580168,5.480757,11.592974,9.460654,11.085414
7.356329,21.038153,9.803913,2.713202,2.9517639,10.277833,18.69869,25.10874,9.363155,0,8.498934,3.1496205,10.465146,3.0410275,14.088903
9.760275,22.33585,10.299078,10.706231,0,16.723955,9.273214,24.656797,5.238744,0,11.729767,11.586411,8.52187,7.013913,20.207197
11.680664,7.2013474,6.231838,9.481444,7.6149693,13.684757,9.422071,10.558998,3.734102,0,8.8363905,15.739729,17.290888,7.1664133,12.2859125
18.745525,19.487505,10.038738,14.700349,18.100098,7.8440113,13.387928,21.271353,8.775536,0,9.836341,25.07229,22.420818,12.877652,26.194351
9.8771105,17.569828,10.468796,13.948957,7.4299893,13.058213,21.856937,25.915014,8.802867,0,6.9089966,18.26359,20.330065,11.324706,20.377174
17.704134,17.877321,10.523939,15.31512,6.091722,12.512711,19.136473,20.41384,10.55214,0,9.881876,17.32793,9.281006,7.377731,18.77744
16.439507,15.240953,10.408892,14.573075,6.6910415,13.034022,18.342892,26.249027,10.098671,0,9.44762,24.609102,18.369696,17.131714,19.897518
17.105707,14.844947,7.5219355,15.392301,11.355191,11.5812845,16.953266,19.469015,12.941327,0,9.195664,15.46336,18.018728,9.138417,16.850605
15.832119,12.019051,4.8780537,15.94305,14.226233,10.501694,17.307053,16.328033,8.03699,0,4.116362,13.364513,12.048445,12.727122,14.084023
16.339615,23.234768,15.695058,17.012753,18.08213,15.328835,16.67357,15.015793,15.531993,0,9.747576,16.5198,15.574242,11.557403,22.177874
13.987484,10.644588,13.647223,13.546245,15.138359,10.944938,18.4469,18.814487,8.65886,0,7.729748,14.951023,15.36799,19.403286,13.944716
13.222226,5.239989,16.156984,0,18.231966,9.017112,4.6649656,14.2667885,7.444503,0,5.8434677,14.815072,19.058542,14.146736,1.3416094
7.698421,12.785156,11.851697,18.247513,2.0361452,15.38157,6.8124676,18.556341,14.012692,0,6.3263974,10.642321,18.50496,0.6459451,11.390536
14.850208,3.3628716,18.567266,8.397241,15.102661,9.970638,2.1062107,20.278387,10.315869,0,13.723188,15.090135,5.0378747,6.5560827,12.872549
13.0304785,11.200961,10.054827,8.091719,24.95263,14.390902,6.616108,9.028206,13.547834,0,11.181439,12.721315,18.807266,1.9329522,7.643638
3.5908475,10.689313,15.553297,6.0158253,17.769024,4.5516076,8.454824,9.537524,6.179455,0,5.9239416,1.6424559,11.091032,9.892001,9.600532
10.9728155,12.700149,9.934841,0.8809037,7.4334097,18.71026,1.772808,12.827473,6.50968,0,9.880817,1.9233793,6.4830585,3.5163517,9.739486
11.075509,6.4902344,10.42552,7.696478,8.680331,10.282497,7.4639263,6.4856243,3.2472703,0,10.879408,2.248753,11.9124975,4.9237847,7.3302493
12.025787,7.4684463,13.067661,8.823491,8.374354,16.620111,1.920976,5.6521573,6.2403274,0,14.753826,6.0794272,13.003472,8.33717,11.623249
12.27747,0,7.4174657,5.3650246,13.27479,10.495341,10.340093,7.99985,5.891735,0,6.6670804,6.3975434,7.5067225,1.4156842,9.715402
14.882561,6.746303,10.279237,11.664404,14.699224,6.7697678,2.8899143,9.922294,5.4389744,0,5.197942,6.965777,3.8266096,0,7.5200458
0,6.81729,6.091091,12.577386,8.953113,5.595907,4.821356,17.330902,5.0551195,0,2.1221428,5.0516562,9.230799,4.679093,7.220369
0,7.339282,5.524859,2.9660692,3.2545805,9.320951,10.154218,12.429483,8.864231,0,0.5026976,13.075918,7.485276,0.17095473,9.235184
6.139095,6.974868,12.960693,4.588402,5.0727324,0,14.834878,9.879118,4.5767345,0,7.502514,12.331776,0,4.8154335,8.922177
5.9365907,9.851918,6.9564753,1.4000045,10.377824,3.7005117,0,0,0.47163767,0,1.7815627,9.251432,10.046406,5.5322948,7.6522937
11.147127,5.9272823,9.528846,7.675159,4.01431,11.499942,6.2951326,10.881783,3.3878329,0,0,2.342301,18.484293,10.594083,8.891179
13.762549,2.7206252,14.165149,12.466099,1.4068892,13.410828,6.836488,12.914878,7.518024,0,6.223034,13.075654,0,2.417253,18.18552
18.865294,11.602406,11.083165,12.857884,9.027585,0.78722835,9.217662,23.00628,15.963232,0,8.704512,16.404455,18.621313,14.390396,18.492655
16.024664,23.178541,19.69964,19.980165,16.605936,10.835368,1.7621963,19.962105,24.144424,0,18.762196,10.232975,18.541185,16.85695,21.655745
10.304947,20.818008,10.850144,16.503086,19.013285,12.405874,11.678833,28.571157,17.190857,0,11.738241,20.27872,22.122156,24.209723,27.912527
12.057027,25.51183,9.871149,14.129943,18.34906,14.8218975,22.734503,33.206017,24.922735,0,16.739065,21.827374,32.4084,19.37965,20.506529
8.044776,26.122463,15.822289,16.094278,7.2392836,10.124632,21.043978,33.073948,17.642033,0,14.377682,18.615297,19.832499,14.550691,24.208826
22.634075,32.654778,27.921974,20.356773,18.051939,14.312182,29.269018,20.09103,18.447033,0,17.778645,28.620398,16.798391,15.326424,31.697586
22.530752,20.557722,21.93595,15.92999,15.9079,19.604692,22.814064,30.199966,14.223662,0,13.898161,26.109335,22.256197,16.110004,13.478797
23.727983,22.476002,18.450556,18.712372,11.356598,12.323506,14.783229,24.408173,13.88323,0,13.128621,22.356348,15.602512,10.304328,9.7396145
18.25338,16.115318,10.154494,13.127211,18.717741,5.3863893,3.557997,28.07994,18.176382,0,21.136694,14.950487,25.395494,7.9893727,16.472837
7.535926,31.038216,10.86398,17.93069,10.072375,9.379573,11.205739,35.8403,18.321978,0,18.199076,23.687117,25.34369,14.430492,26.283148
12.07511,27.860306,14.010316,11.582595,8.951182,10.943605,23.636621,32.2073,16.832615,0,18.315409,25.974966,25.31481,15.549574,29.842625
12.162618,19.90424,12.019704,9.806531,4.3618455,10.368757,21.403795,24.993046,13.9550085,0,16.08368,18.643805,22.623903,12.772691,16.121286
14.043133,14.870359,11.082854,10.508953,6.6327896,6.0085983,9.893293,17.783316,8.270437,0,9.4377985,12.604456,15.654871,12.359538,18.138187
15.245866,13.569825,11.843441,12.903993,10.60984,13.785244,7.1252832,18.332945,10.996511,0,9.473883,16.07214,17.906929,10.968991,18.586826
14.2321,10.177627,1.0740675,11.461844,7.281604,7.17102,9.465045,18.277344,12.083434,0,8.200129,8.58017,18.196423,10.206328,13.525981
16.962446,17.062494,13.381779,11.500788,13.201772,7.0131392,16.566078,20.652514,15.042211,0,13.603764,12.073336,11.792929,7.936484,20.653341
8.862676,16.866442,6.1191707,8.686086,0.9078964,7.040311,17.187572,9.075889,4.918689,0,6.774551,11.496791,1.7932255,10.361081,11.244645
14.3380375,14.5018015,8.175332,9.853579,3.6656067,7.8717284,11.927808,12.248489,7.7333302,0,9.086861,15.888573,12.426714,10.211123,8.133792
15.062739,17.627945,1.9376198,13.993803,0,6.8371787,16.945019,14.311345,7.64157,0,7.622635,14.531411,11.518019,15.456245,14.350495
14.782046,10.671097,7.849863,13.056459,0,5.933619,19.47942,10.929745,8.959797,0,5.1024485,15.736313,8.859484,19.457556,12.169951
17.425964,19.383402,10.28952,17.898659,6.9168,2.5759676,13.891106,10.381307,12.854134,0,12.818994,17.902962,5.8438864,17.783154,15.288458
19.36654,21.785957,6.9970202,18.973566,15.491911,6.2203684,4.1156673,11.783292,8.0052,0,6.7309947,18.36717,12.022281,29.464006,8.985606
16.717646,27.345999,9.995031,19.734547,5.994701,14.238337,15.765144,11.553276,24.74381,0,3.6403751,14.455865,15.750242,19.624931,8.010352
11.865913,16.589064,10.342149,29.23524,17.201452,11.881026,13.4601755,22.765707,17.980352,0,5.541475,15.090975,0.43063527,21.584091,7.1161222
18.201908,16.860552,12.634367,23.773596,7.3210588,15.191224,11.164522,11.444455,5.9754076,0,11.36921,9.750495,6.435515,6.6089196,13.92038
13.3949,5.9933515,5.745425,19.106857,15.674101,15.268021,9.626415,17.486786,4.7690544,0,9.087973,22.126472,8.741747,25.852392,16.230068
22.407564,17.702368,11.360857,19.811468,18.943329,11.951671,26.557362,5.2397237,20.45579,0,12.948222,18.51808,17.57295,9.776758,14.399349
23.303349,28.256205,19.492237,19.58381,20.998665,8.899512,23.9771,23.09928,7.9882007,0,14.098179,16.992607,5.890406,27.125322,18.928497
29.895214,43.71628,6.0304914,19.18331,10.2719345,18.664255,16.820398,18.83458,16.39245,0,13.835312,26.026459,6.771521,20.412657,22.18451
21.997236,32.911507,12.799705,35.691174,19.399796,9.9112835,24.884087,12.254524,12.97924,0,22.0338,12.516146,22.176939,28.00427,18.812805
22.345907,28.893087,8.358287,18.609016,4.849522,17.675303,18.0043,8.507454,20.315397,0,10.278973,25.361492,10.328775,39.2961,15.76323
27.57757,15.201391,0.5786301,36.22439,12.980052,18.284613,23.342186,15.881626,30.914856,0,19.348309,27.287783,20.34698,39.082726,4.833463
13.748624,20.980785,14.92728,4.376586,22.12483,12.132883,14.43756,14.9258795,17.570446,0,0,13.308849,19.266798,5.3105617,12.443246
14.204822,18.824354,31.136732,6.2739253,19.963675,6.408868,19.22063,12.203017,12.166695,0,17.04389,6.991133,10.837914,5.9559155,15.7437525
18.966944,23.40461,17.609205,1.9649354,21.252684,20.59279,0,25.051302,6.2912593,0,6.779774,23.937243,19.228273,21.055254,20.335361
24.13042,13.744758,14.31871,20.163277,6.5056763,9.888028,18.821812,16.343187,15.218746,0,15.498132,6.4858265,31.768848,2.7537458,6.9281025
12.85995,15.8831215,31.391338,19.520445,4.054186,4.650601,5.6617136,27.465488,17.154243,0,14.843323,24.075499,8.915609,21.021759,29.497408
21.470678,17.650492,7.9679446,10.0457735,14.572589,1.952696,0,9.027375,16.402777,0,16.556414,37.195637,18.404146,6.9207625,19.286716
14.780125,22.56241,16.38016,18.78332,13.789212,0,17.241203,16.576042,12.655281,0,8.799853,18.320116,25.749353,25.093271,4.517685
18.853868,32.766514,24.741144,19.209183,3.256612,25.512978,15.761419,20.15593,23.823751,0,10.073861,17.143599,11.268238,21.330824,16.13202
11.870799,18.505266,22.102297,8.273722,7.849415,8.2981615,0,23.576168,13.656459,0,7.4567604,14.41132,11.349057,6.740698,19.8975
4.609073,8.852411,12.907214,7.661921,10.913007,0,0,16.371946,7.872055,0,4.3489676,13.27106,12.893305,7.1921005,15.893502
8.401538,11.302576,12.920522,6.3870955,10.7548,1.8338461,10.8269615,20.844757,10.042834,0,3.6782064,9.739834,16.828318,6.1222434,17.697395
15.975651,14.707302,17.882948,1.3154941,8.322117,8.092988,14.652025,26.547129,9.37583,0,6.9993634,15.575539,16.417002,6.7902613,18.7593
9.514363,12.479634,10.132735,10.011085,3.9172046,6.3340006,7.273142,29.022226,5.06684,0,0.39750016,18.760773,16.781862,5.739078,25.301973
9.978089,19.334927,18.540258,19.969648,11.232955,7.082666,7.9823656,22.899202,9.863983,0,10.368769,18.749395,23.326757,7.712434,27.681713
13.010823,12.729661,16.215887,7.1077952,8.6901045,14.620451,15.984424,33.51951,11.612342,0,12.095472,28.966677,23.69507,14.0045595,24.222809
23.787672,21.295431,19.75966,14.429818,15.869746,10.50131,18.409582,31.30595,15.784638,0,9.804316,22.22644,19.93003,1.4495349,15.445048
7.4323664,15.936766,0,11.829265,16.96194,10.536984,0,3.7030125,11.221764,0,7.937857,24.407133,24.124172,9.294753,8.396194
0.69930685,13.950721,18.350222,8.936046,5.7327495,8.771633,26.070202,14.389753,16.0613,0,18.70294,8.977727,19.740904,14.9117365,0.8876318
12.245173,16.484238,15.884006,0,7.2369,19.97146,7.969858,12.603914,15.696145,0,14.35417,12.011906,2.4644957,6.1503787,13.827739
12.484058,10.9066105,8.248791,10.713575,11.164422,0.26239344,0,11.082148,9.287825,0,9.078903,11.53784,6.5738597,6.395901,1.1147012
6.213845,27.283947,16.208277,18.434061,8.154057,14.47499,5.6402216,9.073714,14.243666,0,8.918909,8.497335,17.069103,11.594142,8.242702
4.964602,6.0612545,14.446943,2.5319104,7.679909,11.7384405,9.8141,11.556813,11.05941,0,3.2266207,12.950363,12.035389,16.049812,12.643858
9.411569,8.480149,3.882032,5.0342755,6.328404,4.243584,10.20609,12.229,12.446612,0,5.578541,9.24436,3.9951322,4.1515512,4.258083
9.419824,16.47315,16.763508,13.64311,13.349832,8.334192,3.4641647,16.995247,10.173299,0,10.7408695,5.238409,5.9740367,7.1313453,8.878839
9.171248,15.885991,1.7407804,8.126065,8.884061,7.631315,5.7367926,29.117432,18.748426,0,7.5467467,22.032461,21.716545,18.347095,26.116997
9.771557,21.776705,11.209606,19.849947,11.984313,5.0649447,19.956036,27.75426,21.45647,0,13.201883,15.035256,24.48112,13.535754,21.514223
9.904636,16.988968,10.646372,3.8205442,10.174669,10.098882,11.482453,28.368189,15.523726,0,11.16534,16.057083,11.587305,13.682717,18.49189
13.655535,20.573103,12.303746,7.8241167,10.264627,3.883196,8.169088,17.888777,16.627352,0,8.144866,9.959982,16.830578,1.5879264,14.042163
13.322104,20.290304,16.84351,12.4539585,12.909277,7.2676,11.867947,22.924086,9.830228,0,12.372339,13.123955,18.367302,11.858537,19.210743
18.833424,21.241888,14.130964,7.2587643,17.169617,21.942377,8.78943,21.750187,15.645737,0,11.776861,21.08661,31.217928,14.672566,20.588366
16.753218,6.8936462,13.5387335,12.243299,7.7408586,6.875676,7.2706327,16.492023,14.865285,0,15.764534,2.856011,24.06269,10.138692,11.324254
14.78381,16.79137,13.962462,8.780353,6.995876,2.8141448,0,28.212843,17.363787,0,10.285588,16.96049,16.092981,18.125807,24.808933
18.800657,14.860663,22.166714,8.874735,19.973764,7.8470216,0,20.529364,19.21503,0,29.112307,20.12202,24.876194,19.594852,25.171864
18.63137,24.635405,3.7390618,12.2182045,19.243378,2.7119377,3.0703673,11.165311,17.402094,0,20.280062,15.195939,28.297827,19.758436,30.549936
15.94495,18.588531,21.032537,6.61305,14.964966,1.857416,7.3995485,19.151964,17.838991,0,15.847951,11.772008,20.075626,29.882769,16.50533
19.295944,31.674416,15.894239,17.921345,4.3796515,14.361069,10.04818,15.309496,28.163326,0,17.574036,12.673297,25.351505,18.793276,20.696306
12.756797,17.0736,17.69528,16.042377,12.699189,0.6827355,7.1731873,18.428696,17.706453,0,14.138157,14.720926,16.695667,23.020273,21.397354
19.299902,20.432741,11.332838,9.175418,16.011744,9.302519,9.962138,12.327197,25.050686,0,14.858904,19.32127,19.93945,18.247381,17.712358
19.344513,27.396776,16.759945,19.841316,20.555092,3.974036,17.86274,31.685785,24.520351,0,13.2178955,17.815008,27.95822,27.828295,21.163994
21.425272,37.17885,26.561876,20.159418,19.495243,18.172035,20.596323,26.135668,28.691076,0,12.964023,15.664667,19.154177,18.918629,24.311808
21.20206,12.868523,12.591487,7.2479534,15.377509,15.9892,15.088283,11.943703,4.1695747,0,12.6526985,18.346754,7.535629,2.1250412,14.524672
18.004875,12.353711,9.92682,12.794931,3.4364035,11.531404,5.1330557,14.158397,5.669847,0,5.8197813,14.308313,17.561214,8.981987,7.560637
11.640621,9.762527,12.885674,24.824638,5.6841774,16.148071,6.7968273,14.299128,9.24408,0,8.472272,10.028827,7.041941,9.65718,5.976827
8.866112,7.245786,8.485362,13.200345,7.9842453,11.92955,10.819819,10.771979,7.4180765,0,10.838779,15.25333,0,6.5906157,10.422307
6.6332884,7.293068,2.209515,11.51674,17.15131,10.563674,11.901914,9.401434,4.626338,0,5.9035897,15.859588,6.189406,8.900383,6.515733
5.6524096,11.105688,3.8337524,9.899782,10.289608,9.509347,20.167799,6.758235,5.6261425,0,4.9230022,4.7305913,5.877814,6.8002,5.0299077
14.515336,13.327011,18.56185,7.421014,13.201822,8.595799,16.176363,3.0130324,7.2295284,0,11.156181,5.094392,3.8998992,7.6869226,12.680348
22.133764,13.964366,14.137631,7.4619455,13.246633,9.109439,2.8892214,1.9797844,2.2421954,0,10.072445,10.804119,6.669063,11.280086,12.523065
22.88383,19.589157,16.103802,16.018482,17.994738,6.9130745,15.110911,23.283253,14.419887,0,15.930973,15.307316,3.9276936,4.6872516,13.439992
19.577942,29.941746,14.31582,22.547094,25.502995,13.238875,9.09251,28.278616,11.78023,0,12.457462,15.460949,17.35699,14.901448,19.554176
8.037565,24.339542,13.103319,18.990675,9.177445,15.081332,18.461674,25.118584,14.211129,0,4.3523264,17.564838,22.776001,15.905114,20.526842
15.312186,20.082554,17.455591,14.390589,5.947965,13.273607,26.570356,29.646706,19.421688,0,13.4672575,31.032724,16.661776,13.073654,22.815445
16.214563,17.668526,12.179604,13.50376,14.530437,5.526529,7.386406,21.319273,11.258886,0,8.397915,16.413095,15.046335,14.462335,18.23957
15.562396,15.217555,14.57536,12.680602,17.154827,11.922324,13.652284,9.910713,13.179449,0,2.72862,10.58039,16.510958,8.071388,11.809606
14.410672,10.923355,21.792385,12.743819,10.57841,4.809856,21.89993,17.261074,14.641367,0,4.6636195,11.10173,12.134916,13.991098,18.06683
24.199478,21.56235,16.541504,9.580668,16.462934,7.338191,4.144418,20.566675,14.244923,0,4.1337276,21.682653,10.61685,14.969478,18.94751
6.491315,15.634915,3.5684319,7.6648498,18.297182,9.733746,2.259673,2.2612035,2.0116546,0,7.614536,3.105607,8.862285,5.3668575,8.233043
6.2695003,9.731023,6.1188593,5.254341,8.874572,15.62298,12.281134,5.21682,0.27077502,0,5.5809913,6.7494946,14.477107,14.404119,4.0074267
12.184038,4.7049894,15.137455,5.5512486,6.4589553,13.507701,11.602583,5.477106,8.061933,0,9.710173,5.154178,8.803024,2.7603602,4.848674
14.797909,3.9438689,10.038858,9.461773,10.758409,8.487147,5.1357727,3.6958709,5.1876264,0,8.631234,6.57337,2.9303603,8.354425,11.829972
18.97875,6.3747444,3.6400564,13.570429,17.969826,11.068279,4.870579,3.8571987,6.3321,0,3.5446334,13.914336,9.923325,11.992594,5.4788566
9.258069,12.306761,8.858708,14.4751,11.109486,13.11625,9.941913,5.6197495,11.394246,0,9.447227,2.6288953,9.716386,8.787657,9.547993
16.170532,10.920057,13.279388,12.049736,17.503345,15.081485,3.1923192,10.1757965,13.961948,0,14.178326,3.5849013,8.1883335,13.046412,14.393167
12.462859,13.576799,5.0220976,8.039856,19.371374,12.064465,9.248364,5.7569532,12.350309,0,11.1650505,4.354285,12.090008,7.0002217,10.819972
12.447532,20.244364,11.895822,14.49941,11.223614,11.168623,15.058575,15.498856,10.137171,0,5.4765244,17.134634,12.529806,13.410884,14.460778
11.184567,14.538977,9.379734,17.77626,9.2562275,9.79108,13.684692,14.415043,9.146924,0,4.8977113,11.148902,12.706383,11.350109,10.837089
16.715452,18.357883,9.391576,15.008563,7.9657564,9.2888975,17.126099,19.275742,8.596072,0,1.7946359,15.923611,8.454864,13.340959,19.318592
10.871724,15.327927,6.811587,19.297163,10.283239,8.353332,15.962354,14.825139,9.924634,0,2.593635,12.505611,15.366258,13.322602,14.565152
12.015571,16.394936,8.257524,17.420725,6.903044,8.362764,19.292154,17.035257,11.396187,0,3.95331,18.767332,12.703503,14.61272,15.288892
8.340021,16.079687,6.832968,9.831268,1.6541762,8.655618,13.529121,13.663244,8.27825,0,0,13.60548,13.872426,13.260581,12.910411
8.2754545,17.60062,6.4031706,13.828288,3.5574625,9.449029,16.388264,20.727396,10.050863,0,4.5583024,12.417012,7.3306136,11.512699,8.257809
9.221818,20.049635,3.1900222,17.976908,13.240469,10.187161,21.663937,23.344292,3.557493,0,10.321279,13.574659,2.9582455,8.959031,16.923023
8.4255705,15.199598,1.0158175,10.091585,9.733275,8.725041,4.831543,23.795229,15.164828,0,14.936108,9.349309,8.207815,12.990872,18.866781
4.927515,20.21821,0,10.012717,2.8046281,8.452129,9.23986,18.294231,16.368685,0,9.84298,14.914335,17.106953,12.355717,13.929368
4.6742616,17.694672,12.2317915,8.477951,1.9779494,14.20041,22.156357,24.649908,15.910754,0,9.950661,12.609449,15.654719,13.985996,15.315733
14.0431385,18.82843,6.102527,6.021666,3.9105897,9.571183,9.877622,19.148102,12.269983,0,10.369867,14.132458,4.097704,2.2830472,10.706905
3.3989773,11.987713,6.245382,12.126794,6.607599,3.4734733,0.69584095,9.896602,1.5360926,0,7.192297,8.81399,6.806615,5.046499,5.616701
3.981091,17.016401,9.228486,14.1144905,3.067202,10.28001,10.536137,6.5822616,4.9802933,0,6.1949773,10.725433,13.090853,8.717589,5.207695
5.8979774,7.992792,4.5562773,6.7058496,5.4500785,7.520776,12.011269,5.841529,3.1206675,0,4.927945,9.253399,5.7782917,6.730027,6.442567
9.5394535,7.9233813,6.7368484,9.746844,3.6506183,5.674279,7.453308,2.5997052,2.4104292,0,5.3073587,7.589208,4.3824325,6.0164237,5.620485
22.555447,18.20022,16.111717,21.969694,13.767217,17.889307,4.045594,20.823498,5.065129,0,7.3210406,21.552084,16.263926,11.700743,16.97686
11.011508,7.714507,14.330406,21.489098,12.379956,16.699278,5.4304247,15.318366,10.660208,0,11.447502,17.495184,23.838444,14.607608,17.440928
15.189149,10.67307,7.8496304,17.175299,15.117989,14.264062,16.456802,27.905598,14.078688,0,9.311436,19.128521,14.762386,11.528345,17.285683
15.354869,20.370705,12.738833,15.4741535,20.102028,9.62012,13.177683,23.000393,13.489039,0,12.138811,15.0223465,10.103672,8.252866,19.018175
13.670062,29.697332,14.701332,16.9278,22.978277,16.643887,15.494037,24.452236,11.486726,0,12.44932,16.143518,19.23206,14.271337,24.782461
